30 2 185336 10 1 8 5 0 4 0 37 0 0 0
49 7 362795 14 1 5 5 99999 0 0 80 20 1 1
26 2 126829 10 2 3 3 0 0 0 40 0 1 0
63 2 264600 6 0 8 2 0 0 0 45 0 1 0
36 2 82743 12 2 10 3 0 0 0 55 13 1 0
63 4 125178 13 0 5 2 0 0 0 40 0 1 1
22 2 128487 9 2 8 3 0 0 0 10 0 0 0
40 2 321758 9 0 3 2 0 0 0 40 0 1 1
31 2 128220 4 4 8 3 0 0 0 35 0 0 0
49 2 176814 10 0 1 2 0 0 0 50 4 1 0
35 2 188069 14 2 5 3 13550 0 0 55 -1 1 1
23 3 156423 13 2 5 1 0 0 0 20 0 0 0
25 2 169905 11 2 3 3 27828 0 0 40 0 1 1
34 -1 157289 9 0 -1 2 0 0 0 40 0 1 0
28 2 176972 13 0 1 2 0 0 0 45 0 1 1
44 4 171424 10 1 7 3 0 0 2205 35 0 1 0
33 2 91811 9 3 10 3 0 0 0 40 0 1 0
21 2 203924 10 2 8 3 2597 0 0 45 0 1 0
55 2 177484 7 0 2 2 0 4 1672 40 0 1 0
17 -1 454614 7 2 -1 1 0 0 0 8 0 0 0
75 4 242108 9 1 3 3 2346 0 0 15 0 1 0
61 2 132972 5 2 7 5 0 4 0 40 0 0 0
53 2 157947 9 1 8 3 0 0 0 40 0 0 0
26 5 177482 12 0 12 2 0 0 0 45 0 1 1
48 2 246891 10 4 3 5 0 0 0 50 0 1 1
28 3 158834 14 0 4 2 0 0 0 50 0 1 1
30 -1 203834 13 2 -1 3 0 1 0 50 27 0 0
29 2 110442 9 0 6 2 0 0 0 45 0 1 0
25 2 240676 10 1 0 1 0 0 0 40 0 0 0
37 2 192939 9 0 10 2 0 0 0 40 0 1 0
43 5 260696 13 1 5 5 0 0 0 55 0 0 0
40 5 55363 9 0 10 2 0 0 0 40 0 1 0
34 2 144949 6 0 1 2 0 0 0 45 0 1 1
55 2 116878 16 0 5 2 15024 0 0 30 0 1 1
31 5 357954 12 2 0 3 0 0 0 20 0 1 0
21 -1 170038 10 2 -1 1 0 0 0 40 0 0 0
32 4 190290 9 0 9 2 0 0 0 40 16 1 0
26 3 203279 15 2 5 3 2463 1 0 50 7 1 0
26 2 167761 13 0 5 2 0 0 0 50 0 1 1
44 2 138845 10 0 10 2 0 0 0 40 0 1 0
49 2 144844 9 0 10 2 0 0 0 52 0 1 1
21 -1 161930 9 2 -1 1 0 4 1504 30 0 0 0
26 2 55743 9 2 8 5 0 4 0 30 0 0 0
40 4 117721 9 0 9 2 0 0 0 60 0 1 0
19 4 116385 7 2 8 3 0 0 0 40 0 0 0
58 2 301867 9 0 9 2 0 0 0 40 0 1 0
61 2 238913 11 0 0 2 0 0 0 40 0 1 1
28 4 123983 10 0 3 1 0 1 0 63 10 1 0
26 2 165510 13 2 9 1 0 0 0 40 0 1 0
64 2 183513 9 2 8 3 0 0 0 25 0 0 0
42 7 119281 13 0 4 2 0 0 0 60 0 1 1
41 2 152629 10 0 0 2 0 0 0 40 0 1 1
45 2 110171 9 2 6 3 0 0 0 40 0 1 0
39 2 211440 13 0 3 2 0 0 0 50 0 1 1
41 5 359259 9 0 2 2 0 0 0 40 0 1 0
51 2 125796 7 3 2 3 0 4 0 40 18 0 0
34 2 39609 11 1 8 5 0 0 0 40 0 0 0
33 2 111567 14 0 4 2 0 0 1902 45 5 1 1
23 2 44064 10 3 2 3 0 0 2559 40 0 1 1
35 4 120066 10 0 1 2 0 2 0 60 0 1 0
41 2 132633 7 1 11 5 0 0 0 25 31 0 0
39 2 192702 14 2 1 3 0 0 0 50 0 0 0
41 2 166813 10 0 3 2 0 0 0 55 0 1 0
33 7 40444 10 0 4 2 0 0 0 40 0 1 0
22 2 290504 9 2 2 4 0 0 0 40 0 1 0
25 2 178505 10 2 4 4 0 0 1504 45 0 0 0
25 2 175370 10 1 7 1 0 0 0 40 0 0 0
77 4 72931 4 5 8 3 0 0 0 20 16 1 1
33 -1 234542 11 2 -1 1 0 0 0 40 0 0 0
66 2 284021 9 4 3 3 0 0 0 40 0 0 0
19 2 277974 10 2 3 1 0 0 0 35 0 1 0
44 2 111275 9 2 2 5 0 4 0 38 0 0 0
45 7 191776 14 1 3 5 25236 0 0 42 0 0 1
28 2 125527 10 2 3 3 0 0 0 50 0 1 0
19 2 38294 9 2 6 4 2597 0 0 40 0 1 0
43 2 313022 9 0 7 2 4386 4 0 40 0 1 1
39 2 179668 13 0 0 2 15024 0 0 40 0 1 1
33 2 198660 13 0 3 2 0 0 0 50 0 1 0
44 2 216116 9 5 2 3 0 4 0 40 18 0 0
62 2 200922 4 4 7 3 0 0 0 40 0 0 0
40 2 153372 10 0 3 2 0 0 0 50 0 1 1
41 2 406603 9 2 2 3 0 0 0 6 13 1 0
23 5 248344 10 2 2 3 0 4 0 30 0 1 0
48 2 240629 9 0 1 2 0 0 0 40 16 1 1
38 2 314310 14 0 5 2 0 0 0 45 0 1 0
37 2 259785 14 0 4 2 0 0 0 50 0 1 1
45 2 127111 14 0 5 2 0 0 0 55 0 1 1
29 2 178272 9 0 12 2 0 0 0 40 0 1 0
66 5 75134 9 4 8 5 0 0 0 25 0 0 0
19 2 195985 9 2 2 3 0 0 0 50 0 0 0
23 2 221955 5 2 6 4 0 0 0 39 20 1 0
34 2 177675 13 0 0 2 0 0 0 40 0 1 1
39 2 182828 14 2 4 3 0 0 0 45 0 0 0
33 4 270889 9 2 10 3 0 0 0 60 0 1 0
43 2 183096 10 3 3 5 0 0 0 10 0 0 0
27 2 336951 9 0 10 2 0 0 0 99 0 1 0
33 3 295589 10 3 8 1 0 4 0 35 0 1 0
26 2 289980 3 0 9 2 0 0 0 30 20 1 0
56 7 70720 14 1 4 3 27828 0 0 60 0 1 1
46 2 163352 9 0 3 2 0 0 0 36 0 1 0
38 2 190776 12 1 1 5 0 0 0 40 0 0 0
90 2 313986 7 0 1 2 0 0 0 40 0 1 0
72 7 473748 10 0 4 2 0 0 0 25 0 1 1
20 2 163003 9 2 8 5 0 1 0 15 0 0 0
29 2 183061 9 0 1 2 0 2 0 48 0 1 0
49 2 123584 7 0 10 2 0 0 0 75 0 1 0
23 2 120910 9 2 2 5 0 0 0 35 0 0 0
20 2 227554 10 5 3 1 0 4 0 18 0 0 0
57 2 182677 13 0 4 2 4508 1 0 40 10 1 0
46 2 214955 12 1 5 5 0 0 0 40 0 0 0
33 2 209768 13 0 5 2 0 0 0 40 0 1 1
24 2 258120 13 2 3 3 0 0 0 55 18 1 0
49 2 110015 11 0 1 2 0 0 0 45 9 1 0
54 2 152652 9 0 10 2 0 0 0 65 0 1 0
46 6 43206 16 2 5 3 0 0 1564 50 0 0 1
31 4 114639 11 0 1 2 0 0 0 50 0 1 0
43 7 221172 15 0 5 2 0 0 1977 40 0 1 1
18 -1 128538 10 2 -1 1 0 0 0 6 0 0 0
19 2 131615 9 2 7 1 0 0 0 40 0 1 0
46 2 353824 12 2 8 3 0 0 0 40 0 1 0
43 2 178417 13 1 5 3 0 0 0 40 0 1 0
58 2 178644 9 4 1 5 0 0 0 40 0 1 0
43 4 271665 9 0 3 2 0 0 0 45 0 1 0
37 -1 223732 10 3 -1 5 0 0 0 40 0 1 0
21 6 169003 8 2 8 1 0 4 0 25 0 1 0
52 3 338816 14 2 8 3 0 0 0 70 0 1 1
34 2 506858 11 0 1 2 0 0 0 32 0 1 1
28 2 265628 11 2 6 1 0 0 0 40 0 0 0
34 2 173495 9 1 10 3 0 0 0 40 0 1 0
29 2 177413 9 0 7 2 0 0 0 40 0 1 1
39 2 31670 9 0 9 2 0 0 0 65 0 1 0
49 2 154451 7 1 7 5 0 4 0 35 0 0 0
35 2 265535 10 0 1 2 0 4 0 50 18 1 1
31 2 118941 10 1 2 1 0 0 0 20 0 0 0
18 2 214617 10 2 6 1 0 0 0 30 0 1 0
47 5 265097 9 0 2 2 4386 0 0 40 0 1 1
46 2 276087 9 0 3 2 5013 0 0 50 0 1 0
43 2 124692 13 0 3 2 0 0 0 40 0 1 1
51 6 306784 9 0 1 2 4386 0 0 40 0 1 1
21 2 434102 10 2 8 3 0 0 0 40 0 0 0
18 -1 387641 10 2 -1 1 0 0 0 40 0 1 0
31 3 181824 13 0 5 0 0 0 1902 35 0 0 1
39 5 177907 9 0 12 2 0 0 1887 40 0 1 1
58 2 87329 7 0 8 2 0 0 0 48 0 1 0
36 2 263130 14 2 5 3 0 0 0 40 0 0 0
38 2 262882 9 0 7 0 0 0 0 40 0 0 0
31 2 37546 13 0 4 0 0 0 1902 35 0 0 1
19 2 27433 7 2 6 3 0 0 0 40 0 1 0
38 2 393945 11 1 0 3 0 0 0 36 0 0 0
26 2 173927 11 2 5 1 0 3 0 60 18 0 0
38 2 343403 12 1 8 3 0 0 0 16 0 0 0
36 2 111128 10 0 1 2 0 0 0 45 0 1 0
40 2 193882 9 0 4 2 0 0 0 45 0 1 1
25 2 310864 13 2 0 3 0 4 0 40 -1 1 0
41 2 128354 13 0 0 0 0 0 0 25 0 0 1
33 2 113364 9 2 3 3 0 0 0 45 0 1 0
63 -1 198559 9 0 -1 2 0 0 0 16 0 1 0
51 2 136913 9 0 7 2 0 0 0 40 0 1 0
34 2 115488 9 0 3 2 0 0 0 40 0 1 0
33 2 154227 11 1 3 3 0 0 0 40 0 1 0
25 2 279667 6 0 1 2 0 0 0 45 0 1 0
30 4 281030 9 2 3 5 0 0 0 66 0 1 0
19 2 283945 10 2 8 1 0 0 0 25 0 1 0
47 2 454989 9 0 4 0 0 0 0 40 0 0 1
26 2 391349 13 2 8 3 0 0 0 40 0 0 0
21 3 166704 10 2 2 1 0 0 0 14 0 0 0
36 2 151835 9 0 2 2 0 0 0 60 0 1 1
60 2 199085 6 0 7 2 0 0 0 40 0 1 0
28 2 61487 9 2 5 5 0 4 0 40 0 1 0
19 2 120251 9 2 8 1 0 0 0 14 0 0 0
42 2 273230 13 0 5 2 0 0 0 90 0 1 0
36 2 358373 9 3 7 3 0 4 0 36 0 0 0
35 2 267891 9 0 2 0 0 0 0 38 0 0 0
22 2 234880 10 2 8 1 0 0 0 25 0 0 0
54 2 48358 9 0 1 2 0 0 0 40 0 1 1
36 2 96452 13 0 5 2 0 0 0 45 0 1 0
55 2 204751 9 0 10 2 0 0 0 65 0 1 0
57 2 375868 14 0 8 2 0 0 0 40 0 1 0
56 2 413373 4 0 10 2 0 0 0 36 0 1 0
24 2 537222 9 0 4 2 0 0 0 50 0 1 0
35 5 33975 13 0 5 2 0 0 0 40 0 1 1
51 7 162327 7 1 3 3 0 0 0 40 0 1 0
34 2 182691 9 1 4 1 0 0 0 44 0 1 0
36 2 300829 12 1 8 5 0 0 0 42 0 0 0
51 5 114508 5 3 2 4 0 0 0 40 0 0 0
46 7 214627 16 0 5 2 0 0 0 60 0 1 1
42 2 129684 9 1 4 3 5455 4 0 50 0 0 0
25 3 120041 13 2 5 3 0 0 0 40 0 0 0
22 2 361138 9 2 6 4 0 0 0 50 0 1 0
37 2 76893 9 0 1 2 0 0 0 40 0 1 0
48 2 205424 13 1 3 5 0 0 0 40 0 1 1
61 2 176839 13 0 5 2 15024 0 0 50 0 1 1
40 2 229148 8 0 10 2 0 4 0 40 18 1 0
58 7 154537 9 0 4 0 0 0 0 20 0 0 1
52 2 181901 9 5 9 4 0 0 0 20 20 1 0
18 2 152004 7 2 2 1 0 4 0 20 0 1 0
27 2 205188 6 0 7 2 0 0 0 40 0 1 0
48 4 30840 10 0 5 2 5013 0 0 45 0 1 0
63 2 66634 5 0 1 2 0 0 0 16 0 1 0
38 4 180220 9 0 1 2 0 0 0 60 0 1 0
31 2 291052 10 0 8 2 0 0 2051 40 0 1 0
40 4 99651 10 0 5 2 0 0 0 60 0 1 0
41 2 327723 9 1 4 3 0 0 0 40 0 1 0
28 2 32291 13 2 5 3 2174 0 0 40 0 0 0
31 2 345122 15 1 5 3 14084 0 0 50 0 1 1
32 2 127384 11 0 1 2 0 0 0 55 0 1 1
30 2 363296 9 2 6 5 0 4 0 72 0 1 0
39 5 86551 9 1 1 3 0 0 1876 40 0 1 0
28 2 30070 13 0 3 2 0 0 0 50 0 1 0
31 2 595000 9 2 6 4 0 4 0 35 0 0 0
21 -1 152328 10 2 -1 1 0 0 0 20 0 1 0
33 -1 177824 9 3 -1 5 0 0 0 40 0 0 0
44 3 111483 14 0 5 2 0 0 0 40 0 1 1
22 2 199555 10 2 9 1 0 0 0 25 0 1 0
42 2 50018 9 0 2 2 0 0 0 40 -1 1 0
36 2 218490 12 0 1 2 0 0 0 35 0 1 0
39 2 49020 14 2 4 3 0 0 1974 40 0 1 0
61 2 213321 10 0 4 2 0 0 1672 40 0 1 0
31 2 159187 9 1 10 1 0 0 0 40 0 1 0
21 2 83033 10 2 2 3 0 0 0 25 5 0 0
39 4 31848 10 0 9 2 2829 0 0 90 0 1 0
34 4 24961 9 0 9 2 0 0 0 80 0 1 0
21 2 182117 10 2 2 1 0 0 0 15 0 1 0
75 4 146576 13 4 5 5 0 0 0 48 0 1 1
21 2 176690 10 2 2 1 0 0 0 24 0 1 0
81 2 122651 10 0 3 2 0 0 0 15 0 1 0
54 7 149650 9 1 2 3 0 0 0 40 4 1 0
34 2 454508 13 0 5 2 0 0 0 65 13 1 0
54 4 269068 15 0 5 2 99999 1 0 50 15 1 1
41 2 266530 9 0 2 2 0 2 0 45 0 1 0
61 -1 198542 13 1 -1 3 0 0 0 40 0 0 0
63 2 133144 9 0 2 2 2580 0 0 20 0 1 0
24 2 217961 10 2 7 3 0 0 0 40 0 1 0
20 2 221661 9 0 8 0 0 0 0 40 20 0 0
44 5 60735 13 1 5 1 0 0 0 60 0 0 0
47 4 121124 13 0 3 2 0 0 0 40 0 1 1
31 2 48588 10 0 1 2 0 0 0 40 0 1 0
41 2 48087 4 1 1 3 0 0 1590 40 0 1 0
53 4 240138 9 0 1 2 0 0 0 60 0 1 0
63 2 273010 9 0 8 0 3471 0 0 40 0 0 0
44 2 104196 14 0 5 2 0 0 0 45 0 1 1
37 2 230035 9 0 1 2 0 0 0 46 0 1 1
28 2 38918 10 0 1 2 0 0 0 50 5 1 1
71 -1 205011 10 0 -1 2 0 0 0 10 0 1 0
57 2 176079 9 1 8 3 0 0 0 40 0 0 0
22 2 180052 10 2 9 1 0 0 0 10 0 1 0
33 5 173005 13 0 8 2 0 0 1848 45 0 1 1
30 2 378723 10 1 8 1 0 0 0 55 0 0 0
20 2 233624 9 2 1 1 0 0 0 40 0 1 0
28 2 192591 13 2 8 3 0 0 0 45 0 0 0
54 2 249860 7 1 11 5 0 4 0 10 0 0 0
20 2 247564 9 2 6 1 0 0 0 35 0 1 0
34 2 238912 9 0 4 2 0 0 0 40 0 1 0
21 2 190227 10 2 8 1 0 0 0 40 0 1 0
29 3 293287 10 2 2 5 0 0 0 40 0 0 0
51 2 180807 10 1 4 5 0 0 0 40 0 0 0
39 2 250217 9 1 7 3 0 4 0 70 0 0 0
19 2 217418 10 2 8 4 0 4 0 38 0 0 0
22 5 137510 9 2 9 1 0 0 0 40 0 1 0
59 3 163047 10 1 8 3 0 0 0 38 0 0 0
18 2 577521 7 2 3 1 0 0 0 13 0 1 0
22 2 221533 9 2 2 3 0 0 0 20 0 1 0
42 5 255675 10 0 1 2 0 0 0 40 0 1 1
39 2 114079 12 2 1 3 0 0 0 40 0 1 0
31 2 155781 13 0 3 2 0 0 0 40 0 1 1
28 2 243762 7 3 1 5 0 0 0 40 0 0 0
22 2 113062 13 2 4 1 0 0 0 7 0 0 0
67 2 217028 14 2 2 3 0 0 0 40 0 0 0
17 2 110723 7 2 3 1 0 0 0 25 0 0 0
47 6 191858 12 0 8 2 0 0 0 40 0 1 1
23 2 179423 13 2 8 3 0 0 0 5 0 0 0
20 2 339588 9 0 2 0 0 0 0 40 38 0 0
22 2 206815 9 2 3 5 0 0 0 40 38 0 0
47 3 103743 4 0 10 2 0 0 0 40 0 1 0
49 2 235683 10 0 3 0 0 0 0 40 0 0 1
64 -1 207321 10 0 -1 2 0 0 0 20 0 1 0
35 3 197495 10 1 4 3 0 4 0 40 0 0 0
52 6 424012 10 1 4 3 0 0 0 40 0 0 0
29 2 178469 9 2 3 3 0 0 0 40 0 0 0
73 7 92886 6 4 3 5 0 0 0 40 4 0 0
38 4 214008 9 0 5 2 0 0 0 50 0 1 1
59 4 325732 9 0 4 2 0 0 1902 52 0 1 1
35 2 28572 10 0 1 2 4064 0 0 35 0 1 0
18 2 118376 10 2 3 1 0 0 0 15 0 0 0
24 2 51799 9 0 8 0 0 4 0 40 0 0 0
33 5 115488 13 0 5 2 0 0 0 50 0 1 0
40 2 190621 10 1 4 4 0 4 0 55 0 0 0
55 2 193568 9 4 8 3 0 0 0 40 0 0 0
44 2 192878 9 1 5 3 0 0 0 40 0 1 0
40 2 264663 13 2 5 1 0 0 0 60 0 0 0
22 2 234731 9 1 6 1 0 0 0 40 0 1 0
55 2 308373 10 0 4 0 0 0 0 40 0 0 1
45 2 205644 9 3 0 3 0 0 0 26 0 0 0
47 5 321851 13 2 5 3 0 0 0 50 0 0 1
56 2 206399 9 0 1 2 0 0 0 40 0 1 0
44 2 124563 9 0 7 2 0 4 0 40 0 1 0
32 3 198211 10 2 8 3 0 0 0 38 0 1 0
17 2 130795 6 2 2 1 0 0 0 20 0 1 0
44 2 71269 10 1 4 3 0 0 0 50 0 1 0
32 4 319280 12 2 3 3 0 0 0 80 0 1 0
35 2 125933 13 0 3 2 0 0 0 60 0 1 1
27 2 107236 9 0 2 2 0 0 0 40 0 1 0
32 2 32732 9 0 5 2 0 0 0 50 0 1 0
68 2 284763 7 1 10 3 0 0 0 70 0 1 0
20 2 112668 10 2 2 1 0 0 0 20 0 0 0
33 2 376483 10 1 8 3 0 4 0 40 0 0 0
24 2 402778 5 2 6 1 0 0 0 12 0 1 0
48 2 36177 9 0 1 2 0 0 0 45 0 1 0
45 2 125489 14 1 5 5 0 0 0 50 0 0 0
48 2 304791 10 4 8 3 0 0 0 40 0 0 0
28 2 209205 14 0 5 2 0 0 0 45 0 1 1
60 -1 112821 10 0 -1 2 0 0 0 35 0 1 1
39 5 178100 14 1 5 5 0 0 0 40 0 0 0
23 2 70261 10 2 2 1 0 0 0 30 0 1 0
23 3 186634 8 2 4 3 0 0 0 40 0 1 0
36 2 32958 10 3 8 4 0 0 0 40 0 0 0
25 2 254746 13 0 5 0 0 0 0 40 0 0 0
52 2 158746 9 2 2 5 0 0 0 40 0 1 0
35 4 140854 9 0 1 2 0 0 0 40 0 1 0
41 2 51506 9 0 4 2 0 0 0 40 0 1 0
45 2 189564 13 0 3 0 0 0 0 42 0 0 1
37 6 325538 14 0 5 2 0 0 0 40 -1 1 1
58 2 213975 11 4 5 3 0 0 0 40 0 0 0
67 4 431426 9 0 8 0 0 0 0 2 0 0 0
48 2 199763 9 0 5 0 0 0 0 8 0 0 0
63 2 161563 9 0 1 2 0 0 0 48 0 1 0
24 5 252024 10 0 12 2 0 0 0 72 0 1 1
43 2 43945 10 0 1 2 0 0 0 40 0 1 1
36 2 178487 9 1 10 1 0 0 0 60 0 1 0
32 2 604506 9 0 10 1 0 0 0 72 20 1 0
36 2 228157 10 2 1 3 0 1 0 40 25 1 0
43 2 199191 10 2 8 3 0 0 0 50 0 0 0
27 2 189775 9 2 8 3 0 4 0 40 0 0 0
17 2 171080 7 2 2 1 0 0 0 12 0 1 0
45 2 117310 13 1 3 3 0 0 0 46 0 0 0
41 7 82049 9 0 1 2 0 0 0 40 0 1 0
41 4 126094 9 0 4 2 0 0 0 38 0 1 0
18 -1 202516 9 2 -1 1 0 0 0 35 0 0 0
48 5 246392 12 3 8 3 0 4 0 40 0 0 0
51 -1 69328 11 0 -1 2 0 0 0 50 0 1 1
26 2 292803 10 2 2 1 0 0 0 24 0 0 0
54 2 286989 1 0 9 2 0 0 0 60 0 1 0
22 2 190483 10 1 3 1 0 0 0 48 13 0 0
19 2 235849 9 2 10 1 0 0 0 35 0 1 0
47 2 359766 4 1 6 4 0 4 0 40 0 1 0
32 2 128016 9 5 2 5 0 0 0 20 0 0 0
46 2 360096 13 0 4 2 15024 0 0 60 0 1 1
30 2 170154 13 2 0 3 0 0 0 40 0 0 1
35 2 337286 14 2 4 3 0 1 0 40 0 1 0
52 2 204322 11 0 0 2 5013 0 0 40 0 1 0
73 4 143833 8 0 9 2 0 0 0 18 0 1 0
17 2 365613 6 2 2 1 0 0 0 10 4 1 0
32 2 100135 13 3 5 5 0 0 0 32 0 0 0
43 5 180096 14 0 5 2 0 0 0 40 0 1 1
19 -1 371827 9 2 -1 1 0 0 0 40 21 1 0
26 2 61270 9 2 7 5 0 3 0 40 29 0 0
41 6 564135 14 0 4 2 0 0 0 40 0 1 1
49 2 198759 12 0 3 2 15024 0 0 60 0 1 1
52 3 303462 10 3 12 5 0 0 0 40 0 1 0
35 2 193106 9 3 8 5 0 0 0 32 0 0 0
57 2 250201 7 0 2 2 0 0 0 52 0 1 0
35 2 200426 11 5 5 5 0 0 0 44 0 0 0
33 2 222654 13 2 5 3 0 0 0 40 0 1 0
56 2 53366 4 1 10 5 0 0 0 40 0 1 0
42 2 132222 13 2 3 1 0 0 0 60 0 1 0
17 2 100828 10 2 8 1 0 0 0 20 0 1 0
49 2 31264 9 1 8 3 0 0 0 35 0 0 0
39 2 202027 15 0 5 2 0 0 0 45 0 1 1
34 4 168906 10 1 8 5 0 0 0 50 0 0 0
37 4 255454 10 2 5 3 0 4 0 40 0 1 0
22 2 245524 8 2 2 3 0 0 0 35 0 1 0
27 2 386040 11 0 1 2 0 0 0 40 20 1 0
21 2 35424 10 2 3 1 0 0 0 25 0 0 0
59 -1 93655 10 0 -1 2 0 0 0 40 0 1 0
44 2 152629 13 0 8 2 3103 0 0 40 0 1 1
53 4 151159 6 5 10 3 0 0 0 99 0 1 0
26 2 410240 7 2 1 3 0 0 0 40 0 1 0
48 2 138970 13 0 4 2 0 0 0 45 0 1 1
39 2 269722 13 0 4 2 0 0 0 70 0 1 0
34 2 223678 9 2 2 5 0 2 0 32 0 0 0
54 3 197184 13 0 4 2 0 0 0 38 0 1 0
36 2 143486 9 0 10 2 7298 0 0 50 0 1 1
60 2 160625 9 0 5 2 5013 0 0 40 0 1 0
50 2 140516 9 0 12 2 0 0 0 40 0 1 1
48 5 85341 13 0 5 2 0 0 0 45 0 1 0
35 2 108293 10 2 8 1 0 0 2205 40 0 0 0
40 4 192507 12 1 5 3 0 0 0 50 0 0 0
30 2 186932 13 0 4 2 0 0 0 70 0 1 0
65 4 223580 10 0 7 2 6514 0 0 40 0 1 1
31 2 236861 9 0 1 2 0 0 0 60 0 1 0
46 5 327886 12 0 8 2 0 0 0 40 0 1 0
67 -1 407618 5 1 -1 3 2050 0 0 40 0 0 0
62 7 197060 11 0 4 2 0 0 0 50 0 1 0
38 2 229180 13 2 4 5 0 0 0 40 12 0 0
24 2 284317 13 2 2 1 0 0 0 30 0 0 0
24 2 73514 10 2 3 3 0 1 0 50 15 0 0
27 2 47907 13 2 5 3 0 0 0 48 0 0 0
43 3 134782 12 5 2 5 0 0 0 30 0 0 0
48 2 118831 9 1 6 5 0 1 0 40 10 0 0
41 2 299505 9 3 1 3 0 4 0 40 0 1 0
30 2 267161 10 0 0 0 0 4 0 45 0 0 0
38 2 119177 13 0 3 2 0 0 0 40 0 1 1
45 2 327886 15 2 5 3 0 0 0 40 0 1 1
45 2 187730 13 2 5 1 0 0 0 40 0 1 0
55 2 109015 10 1 8 3 0 0 0 38 0 0 0
46 4 110015 4 0 4 2 0 0 0 75 9 1 0
24 2 104146 13 2 5 1 0 1 0 40 0 1 0
31 5 50442 10 2 8 1 0 2 0 25 0 0 0
35 2 57640 9 0 1 2 0 0 0 35 0 1 0
37 5 333664 10 3 8 3 0 0 0 40 0 0 0
29 2 224858 10 0 5 2 0 0 0 45 0 1 0
56 2 290641 13 0 4 2 0 0 0 50 0 1 1
60 -1 191118 9 0 -1 2 0 0 1848 40 0 1 1
25 2 34402 13 2 4 3 0 0 1590 60 0 1 0
33 2 245378 6 0 7 2 0 0 0 40 0 1 0
44 2 179136 9 2 3 3 0 0 0 40 0 0 0
21 2 116788 9 2 1 1 0 0 0 40 0 1 0
21 2 129699 9 2 8 3 0 0 0 40 0 1 0
46 6 39606 14 0 4 2 0 0 0 40 2 1 1
44 7 95150 10 0 4 2 0 0 0 50 0 1 1
63 2 102479 13 1 4 3 0 0 0 40 0 0 0
44 2 199191 9 0 8 0 0 0 0 30 0 0 0
31 2 229636 10 0 1 2 0 0 0 45 20 1 0
26 2 53833 10 0 4 2 0 0 0 42 0 1 0
37 7 27997 9 2 10 3 0 0 0 50 0 1 0
60 -1 124487 10 1 -1 3 0 0 0 40 0 0 1
33 2 111363 13 0 1 2 0 0 0 45 0 1 0
38 2 107630 13 0 4 2 0 0 0 40 0 1 0
26 2 134287 11 2 3 1 0 0 0 35 0 0 0
46 7 283004 11 1 4 5 0 1 0 63 34 0 0
24 2 33616 9 2 2 5 0 0 0 35 0 0 0
47 5 121124 14 0 5 2 0 0 0 35 0 1 1
27 2 188189 10 2 0 3 0 0 0 30 0 0 0
46 2 106255 10 0 1 2 0 0 0 40 0 1 0
47 6 282830 12 0 8 2 0 4 0 40 0 1 1
47 2 243904 9 1 8 5 0 0 0 40 14 1 0
69 2 165017 9 4 7 5 2538 0 0 40 0 1 0
32 2 131584 9 0 3 2 7298 0 0 40 0 1 1
51 2 427781 9 0 10 2 0 4 0 40 0 1 0
36 2 334291 9 0 3 2 0 0 0 40 0 1 1
50 5 173224 14 0 5 0 0 0 0 40 0 0 0
29 2 87507 16 0 5 2 0 1 0 60 7 1 0
32 2 187560 15 0 5 2 3908 0 0 40 0 1 0
27 2 204497 6 1 10 3 0 2 0 75 0 1 0
60 2 230545 4 1 8 3 0 0 0 35 12 0 0
31 2 118161 9 0 2 2 0 0 0 40 0 1 0
46 2 150499 12 0 1 2 0 0 0 40 0 1 0
40 5 96554 9 2 8 1 0 0 0 40 0 0 0
39 2 288551 10 0 1 2 0 4 0 52 0 1 1
69 4 104003 4 0 3 2 0 0 0 55 0 1 0
54 7 124963 13 0 4 2 0 0 0 40 0 1 1
56 2 198388 9 1 8 3 0 0 0 40 0 0 0
47 6 126204 10 1 8 3 0 0 0 40 0 0 0
25 2 91709 12 2 0 3 0 0 0 45 0 0 0
34 4 152109 9 0 10 2 0 0 0 60 0 1 0
24 4 191954 4 2 9 1 0 0 0 50 0 1 0
63 2 108097 10 0 1 2 10566 0 0 45 0 1 0
29 5 289991 14 0 5 2 0 0 0 50 0 1 0
64 2 92115 10 0 8 2 0 0 0 40 0 1 0
44 2 320277 13 2 5 3 0 0 0 40 0 1 0
26 2 33610 9 2 1 4 0 0 0 60 0 1 0
36 2 168276 6 1 2 3 0 0 0 40 0 0 0
55 3 175127 13 0 8 2 7688 0 0 38 0 1 1
37 2 254973 9 0 6 0 0 0 0 40 0 0 1
37 2 95336 6 2 7 3 0 0 0 65 0 1 0
63 2 346975 13 0 5 0 7688 0 0 36 0 0 1
33 2 227282 9 0 10 2 0 0 0 60 0 1 0
19 2 138153 10 2 8 1 0 0 0 10 0 0 0
57 5 174132 14 0 5 0 0 4 1977 40 0 0 1
31 2 182237 12 0 3 2 4386 0 0 45 0 1 1
20 -1 111252 10 2 -1 1 0 0 0 30 0 0 0
58 5 217775 9 0 4 2 7298 0 0 40 0 1 1
20 -1 168863 10 2 -1 1 0 0 0 20 0 0 0
25 2 394503 10 0 3 2 0 0 0 40 0 1 0
40 2 141657 9 1 8 5 0 0 0 40 0 0 0
18 2 125441 7 2 2 1 1055 0 0 20 0 1 0
26 2 172230 9 2 8 3 0 0 0 40 0 1 0
29 2 282944 16 0 5 2 0 0 0 50 0 1 1
